text,sentiment,label
"""So my mom's birthday is tomorrow,  so i ask uncle google. I probably just kiss her",Positive,2
"""I don't want to go to school on Monday. I would love to cuddle with Niall instead. But this will never ever happen, lol.""",Ambivalent,3
Guy at bar played That Hero Foo Fighters song on the jukebox and then sat at the bar and air drummed the whole thing,Neutral,1
@user @user @user  I'm going to see Paper Towns for the second time tomorrow.I love this movie.(Love you Cara!),Positive,2
#ibm IBM is the worldwide market share leader in #ESN for the 6th straight year! #socialbiz,Positive,2
@user Ever since Uncharted 3 and Mass Effect 3\u002c I\u2019ve been weary of third games. Then again this is technically the 5th. Can\u2019t wait!,Positive,2
"""ESPN also. RT @user To those asking, you can watch our game tonight live vs Chi Taipei at 7pm on Aktv ibc13! Spread d word!""",Neutral,1
I'm gonna make fun of Danee tomorrow because she likes the Lakers. I don't even care but I just like being mean to Danee sometimes.,Negative,0
@user He is hip hop Sidney Crosby to me. May be the best at what he does but SUCH a whiney self important bitch that I don't give a damn,Ambivalent,3
"""Manuals may play a role in early training activities, but they have limited value in the heat of battle."" - Louis Gerstner, IBM #HRTrends",Ambivalent,3
@user MARK LANGTHORNE @user  My Book about Michael Jackson is out Sept 10th. The truth 4 MJ #michaeljackson #83minutes,Neutral,1
"Kingsley Coman joins Bayern on loan from Juventus: Matthias Schmitt Before the close of the transfer window on August 31st, FC Bayern...",Neutral,1
Tune in for gay stuff on @user on @user tonight. I will probably say 'Bye Felicia' for my 1st time ever. #KimDavis #byeeeee,Positive,2
@user @user @user awesome Monday..... no blues :) is it safe to request iron maiden's speed of light?,Neutral,1
If i see one more tweet about how Paper Towns is out tomorrow I'm going to lose my shit. We fucking get it,Negative,0
@user don't do it!  He won't respect you!  RT @user Boehner asks Obama to move speech to Thursday,Negative,0
"""srsly tho, there has never ever been a pic in Kpop that made same impact on me - 1st time seeing it - as this cover",Positive,2
Buddy you need help so when is your uncle frank ocean releasing cause hahani Adele is going to take over,Neutral,1
@user Thor was all night away .. He sat then on the balcony ..and just was still.,Neutral,1
NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season #Football #NFL #NFCEast,Neutral,1
David Cameron U bloody moron f**k U how dare u Kat in so many Muslims? What the fuck u think u r?,Negative,0
Anyone down to pregame before the Obama speech tomorrow @user @user @user,Positive,2
Aldo v Mcgregor and Tate v Rousey in Dallas in December... I think it's time to make a trip to Texas.,Neutral,1
Brock Lesnar must put an end to this.. This dude be sneaking up on people in a dark arena.. Shit.. No one will cut the lights on Sunday,Negative,0
@user Okay Kerry! Sorry I'm not going to see you at the 6pm news. I'm at work but I see you tomorrow morning. Have a great night.,Positive,2
"Pro-Hillary Clinton Correct the Record says Jeb Bush's 1st TV ad is ""built on a phony record,"" says econ claims built on housing bubble",Neutral,1
All I know is that I took the 1st runner up in Miss Teen USA to prom #legit #leggo Congrats @user #loveyou,Positive,2
Woah! What a way to kick off Monday Night Raw with Brock Lesnar!,Positive,2
Still bitter about not getting to go to Disneyland this Thursday like wtf you don't tease that kind of stuff,Negative,0
Reminder: Samsung Unveils the Galaxy Note 5 and S6 Edge+ Tomorrow Morning! - - #tech #news...,Positive,2
super excited for Jason Aldean and Kenny Chesney on the 15th because it has been way too long since i have been at a country concert.,Positive,2
Yippee! and today we get to celebrate (belated) our 10th Wedding anniversary. The Foo Fighters tonight!!! with...,Positive,2
"""Olivia Jordan of Oklahoma was crowned Miss USA on Sunday, wearing a hot pink strapless dress as she deftly fie...",Neutral,1
@user Obama has over 8 million followers.I  think only a few read every tweet. That may be the case with all others.,Neutral,1
Will probably make a scrapbook of Kerry's snapchats from Monday-Friday in the near future,Neutral,1
"Jindal's claim that Planned Parenthood can't sue may not hold up, experts say | Because he has a LAW DEGREE?@#$%! #p2",Neutral,1
@user aye mah dude did you tell alondraa abouut going to the bell game tomorrow?,Neutral,1
"@user cannot afford to go like @user in the 4th. Carter IV has to be great, anything less its a failure""",Negative,0
Special THANKS to EVERYONE for coming out to Taboo Tuesday With DST tonight! It was FUN&educational!!! :) @user,Positive,2
Two of the guys on our day out at Lechlade last Monday 17.12.12,Neutral,1
"""Louis and Harry love home Sunday roast. Liam loves curry, while Niall loves all the food in general""",Positive,2
Little by little the Australian way of life is being diluted. There may come a day to celebrate Xmas &amp; Easter will be considered offensive,Negative,0
New Show | Starkville: Big KRIT and guests. October 10. Ricks Cafe. Tickets on sale Friday at 10am. Spread it!,Neutral,1
Just score a seat at the Red Sox for Friday PM! Woot!!,Positive,2
"""Rocky 1st sets tone as Santiago, Angels fall to Price: --David Price shut down the Angel...",Neutral,1
"""I just remembered that Best Buy started selling Iron Maiden's new single on Friday. I don't care that it's 10:30am, I'm going now""",Neutral,1
Your Tom Brady meme may just prove that you are a bigger fan of Social Media than you are of actual Football. #enoughalready,Neutral,1
Iron man 3\u002c hangover part III\u002c the last Friday #2013,Neutral,1
"IHOP offering $1 pancake short stacks as part of No Kid Hungry fundraiser: On Tuesday, you can get ... #community",Positive,2
UofL Volleyball Player @user tomorrow night as she competes in the Miss USA Pageant.,Neutral,1
"On August 31 1996, Madonna's Take A Bow spent its 38th and final week on the Billboard Adult Contemporary...",Positive,2
"""Aiya I tell u all what KKS will say ok, dont worry. Danee will be joining early, and what is with hwa is a troll for our 3rd anniversary :)""",Positive,2
James Murphy best of luck tomorrow lil man. you\u2019ll do great no doubts.,Positive,2
Would lie in the sun and listen to Frank Ocean forever.,Positive,2
1st take talkin about the Boys need a leader of men for head coach\u002c which I agree on. Lets just give Ray Lewis the coaching job lol,Neutral,1
"""Lost one of the GREATS in Frank Gifford. Who can forget those Monday Night Football games with Frank, Dandy Don and Howard.""",Neutral,1
SCOTUS cannot make law only rule on it. Get real America.  Unless it's healthcare.Then they feel they can.,Negative,0
@user when are you going to do another mail Monday with FPS Russia?,Neutral,1
Paparazzi is a filipino showbiz oriented talk show that airs every sunday on TV5. Get the juiciest and freshest...,Positive,2
A good read about what's happening to Minecraft in schools...,Neutral,1
"""Boko Haram now militants not terrorists says LEADERSHIP. Conspiracy theorists get to work,i want my tl occupied with articles by monday""",Negative,0
@user Today is not the death day of APJ Abdul Kalam's. He passed away on 27th. today is his janaja. its only Yakub's death day today.,Neutral,1
Here is the amazing thing about Easter; the Resurrection Sunday for Christians i  - Read full quote @ #quote,Positive,2
@user I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked,Positive,2
For ICC i cud jst sing along the 1st time i heard it But Dumb Dumb  I jst remember alotta highnotes Dumb x6 and sumthing michael jackson,Neutral,1
"""Boy, does @user have u covered for Sun shows: Carly Fiorina promises to cut federal jobs, just like she did at HP",Neutral,1
"""But u know this is Wrong@fisobzy01: It's Sunday, these Christians will start littering one's TL with their Jibbi Jabba""",Neutral,1
Now that I've calmed down after watching Serena.... Do you realize how great tomorrow's Vika-Simona match is gonna be??,Positive,2
"""Murray 6-3 6-2. First set 50mins, 2nd 34. Bellucci's fine start, belief, fading fast, Murray steady with flashes of his best, like SP pass.""",Neutral,1
Katy Perry - Ni**as In Paris (Cover): Woah I didn\u2019t think she had it in her...  via @user,Neutral,1
Holy drunk! Wine\u002c Johnny walker and beer are not a great combo esp on a Thursday night to many emotions too much sadness\u002c calling it a night,Negative,0
Dallas did 'Dalllas' Thursday night at premiere of the new TV series at Winspear Opera House,Neutral,1
"""finally the term of Ruto as president ends tomorrow, dont worry @user you were not elected but selected""",Neutral,1
On Sunday night\u002c does Dick LeBeau expect to match Ike Taylor up with A.J. Green? Because I don\u2019t think that\u2019s gonna work in our favor.,Negative,0
i got 2 classes then im off going back to Greensboro. im heading to NY tomorrow,Neutral,1
So excited for the ball in Dec!!! Got Patrick's tux all picked out now just need to find a dress. Green Bay here we come!,Positive,2
@user  @user I haven\u2019t screamed that loud at the tv since Sun when the Pats kicked it across the pond.,Neutral,1
: The Dark Knight Rises. Seeing it for the 3rd time. Lol. Is it too early to start talking about Golden Globe & Oscar nods? Best everything!,Positive,2
"""After all, no Republican has ever won the presidency without Ohio, says Ohio Gov. John Kasich, who got the coveted 10th spot on stage""",Neutral,1
May as well scribble out the 5 on the FIFA 15 disc and replace it with a 6. Basically identical bar Bale's hair &amp; Messi's tattoo. Shambles.,Neutral,1
Gucci baggy skin below the eyes pleasure principle mettle may increase the bifurcated thy simple drag gaining ...,Neutral,1
"""#JessicaJones brilliant show, just watched 1st episode, can't believe its still the same universe as Thor, Guardians Of The Galaxy &amp; IronMan""",Positive,2
@user Its a tragedy!!!Muslims should always help Muslims lest they become a prey jn the hands of enemies.May Allah swt hv mercy,Neutral,1
@user May the gods be praised. I love Netflix.,Positive,2
"Either David Cameron   {or Marx said}   ""Those are my principles &amp; if you don't like them; well, I have others.""",Neutral,1
I think the 2nd quarter passing will loosen things up for the run in second half. Stoops gets conservative with the lead  @user,Neutral,1
Romeo Santos gonna have something in the theatres November 5 ..,Neutral,1
"""I hope Paul Dunne doesn't collapse tomorrow, so many contenders for the jug going into final round! #TheOpen""",Neutral,1
"""Curtis' Morgan Weaver with a great look, but deflected by keeper, rolls just left of the goal post in 6th minute.""",Positive,2
"""Getting To Know Super-Earths: Pasadena CA (SPX) Oct 16, 2014 """"""""If you have a coin and flip ...",Neutral,1
John Stewart broke the 11th commandment by hitting John Cena with a chair &amp; now I want to put his ass through a Table,Negative,0
"""Lol RT@RihannaDemos:The fact that almost all the""""""""Styled To Rock"""""""" candidates are on Twitter Who's ready for stalking?They may spoiled a lot?""",Negative,0
"""The Asian girls in the swim suit section for Miss USA are the ones with the worse bodies, c'mon now &gt;_&gt; #itsmissusa #cantyouworkoutmore""",Negative,0
"""Dont know what tshirt I should wear to the @user Manchester show tomorrow: nirvana, my chemical romance or the used #toughdecisions""",Neutral,1
Andy Rooney is really sucking it up on the pitch today. Who misses PKs by falling over?,Negative,0
Remember Hillary denied a server existed  ever day ! A liar for President  like Obama this Country will not survive,Negative,0
Still waiting for the day I wake up to Zayn still being in the band and realising everything after March 25th was just a dream,Neutral,1
Heading to Putrajaya\u002c may Allah bless along the way!,Positive,2
